,Customer ID,Recency,Frequency,Monetary,Cluster
4268,16681.0,73,7,1921.84,1
4269,16682.0,5,5,1028.0,2
4270,16683.0,534,1,320.25,0
4272,16685.0,61,2,324.24,0
4274,16687.0,391,1,157.63,0
4275,16688.0,1,4,1260.86,2
4276,16689.0,76,2,422.59999999999997,0
4277,16690.0,72,4,353.03,0
4278,16691.0,418,2,178.83,0
4279,16692.0,256,4,1764.6999999999998,1
4280,16693.0,69,5,1179.48,2
4281,16694.0,723,1,98.30000000000001,0
4282,16695.0,562,2,191.9,0
4283,16696.0,135,4,657.9000000000001,2
4284,16697.0,241,1,112.75,0
4285,16698.0,227,2,1998.0,1
4286,16699.0,380,7,994.6,2
4289,16702.0,415,4,1109.53,2
4290,16704.0,618,2,664.16,0
4292,16706.0,37,3,531.35,0
4293,16707.0,400,4,533.41,0
4294,16708.0,46,1,656.63,2
4300,16714.0,317,3,1482.33,1
4301,16715.0,78,2,625.52,2
4302,16716.0,267,3,2149.6800000000003,1
4306,16720.0,26,3,566.74,2
4307,16721.0,262,1,292.47,0
4309,16723.0,91,4,1231.36,2
4310,16724.0,405,1,147.35,0
4312,16726.0,26,7,2063.88,1
4313,16727.0,364,4,1377.77,1
4314,16728.0,46,4,1048.28,2
4316,16730.0,52,3,743.11,2
4317,16731.0,648,1,170.3,0
4319,16733.0,530,1,259.68,0
4320,16734.0,52,3,646.76,2
4323,16737.0,53,2,835.1999999999999,2
4324,16738.0,298,1,3.75,0
4325,16739.0,177,2,786.43,2
4326,16740.0,395,1,226.91,0
4327,16741.0,625,1,173.06,0
4330,16744.0,11,7,1291.91,1
4333,16747.0,38,2,836.06,2
4336,16750.0,45,5,623.93,2
4337,16751.0,31,1,1764.72,1
4338,16752.0,373,1,207.5,0
4339,16753.0,58,1,223.92000000000002,0
4342,16756.0,215,7,1312.3700000000001,1
4343,16757.0,319,2,270.48,0
4344,16758.0,65,1,369.34000000000003,0
4345,16759.0,8,3,789.79,2
4346,16760.0,430,1,228.0,0
4347,16761.0,97,1,316.62,0
4348,16762.0,20,3,1207.24,2
4349,16763.0,199,2,964.6999999999999,2
4351,16765.0,294,2,454.75,0
4352,16766.0,273,2,1145.6,2
4355,16769.0,260,4,1117.05,2
4359,16773.0,57,3,421.24,0
4362,16776.0,60,2,592.51,2
4363,16777.0,80,5,1292.18,1
4364,16778.0,74,2,245.94,0
4366,16780.0,100,3,596.4,2
4367,16781.0,372,2,623.0,2
4369,16783.0,437,1,391.95,0
4370,16784.0,20,5,892.33,2
4371,16785.0,410,1,533.78,0
4372,16786.0,394,1,51.839999999999996,0
4373,16787.0,398,4,1017.53,2
4374,16788.0,123,5,1927.28,1
4375,16789.0,8,1,80.8,0
4376,16790.0,4,6,1545.6200000000001,1
4378,16792.0,282,5,623.46,2
4379,16793.0,57,1,243.84,0
4381,16795.0,365,3,2062.41,1
4382,16796.0,89,1,305.62,0
4383,16797.0,393,5,1802.02,1
4384,16798.0,554,3,841.16,2
4385,16799.0,432,2,452.78000000000003,0
4386,16800.0,11,1,1162.65,2
4387,16801.0,163,4,1594.23,1
4388,16802.0,679,2,582.61,0
4389,16803.0,65,1,332.3,0
4390,16804.0,23,3,536.99,2
4391,16805.0,174,4,1076.34,2
4392,16806.0,103,4,736.21,2
4393,16807.0,143,6,2123.88,1
4394,16808.0,99,2,288.42,0
4396,16810.0,192,2,842.0400000000001,2
4397,16811.0,5,2,547.07,2
4401,16815.0,454,2,406.02,0
4402,16816.0,103,4,417.06,0
4405,16819.0,465,2,182.59,0
4406,16820.0,96,1,497.61,0
4407,16821.0,382,1,113.35,0
4408,16822.0,686,1,181.39,0
4410,16824.0,16,3,686.24,2
4411,16825.0,39,5,1826.89,1
4412,16826.0,51,1,341.7,0
4413,16827.0,393,5,387.18,0
4414,16828.0,112,1,113.5,0
4415,16829.0,157,2,513.32,0
4416,16830.0,39,4,1207.5,2
4417,16831.0,565,1,91.8,0
4418,16832.0,184,5,417.61,0
4420,16834.0,228,2,898.96,2
4421,16835.0,128,6,1456.66,1
4422,16836.0,40,4,782.37,2
4424,16838.0,197,4,1159.61,2
4426,16840.0,603,2,139.85,0
4428,16842.0,101,3,1264.19,2
4430,16844.0,563,2,614.34,0
4431,16845.0,618,1,253.88,0
4432,16846.0,50,3,842.41,2
4433,16847.0,43,2,614.89,2
4434,16848.0,53,4,1411.62,1
4435,16849.0,187,1,124.57,0
4436,16850.0,334,1,332.41,0
4437,16851.0,4,3,342.45,0
4438,16852.0,10,2,144.91000000000003,0
4439,16854.0,417,2,1408.96,1
4440,16855.0,24,2,328.4,0
4441,16856.0,15,3,358.49,0
4442,16857.0,443,1,352.8,0
4444,16859.0,145,7,1932.41,1
4445,16860.0,453,3,1610.62,1
4446,16861.0,60,5,946.59,2
4447,16862.0,547,4,662.33,2
4448,16863.0,31,3,834.27,2
4449,16864.0,434,2,409.25,0
4450,16865.0,402,1,130.95,0
4451,16866.0,141,3,207.73999999999998,0
4452,16867.0,690,1,76.74000000000001,0
4453,16868.0,394,3,384.56,0
4454,16869.0,23,4,817.12,2
4455,16870.0,469,1,450.15999999999997,0
4457,16872.0,77,6,1213.13,2
4459,16874.0,379,1,209.89000000000001,0
4461,16876.0,404,1,136.01,0
4462,16877.0,12,6,846.62,2
4463,16878.0,84,1,13.3,0
4465,16881.0,67,1,432.0,0
4466,16882.0,67,3,705.12,2
4468,16884.0,38,4,1070.97,2
4469,16885.0,15,4,683.35,2
4470,16886.0,456,1,134.0,0
4471,16887.0,35,3,658.17,2
4472,16888.0,401,3,434.2,0
4474,16890.0,477,3,277.91,0
4476,16892.0,1,7,754.75,2
4477,16893.0,367,2,249.47,0
4478,16894.0,502,3,1306.96,1
4479,16895.0,65,5,1102.9,2
4480,16896.0,555,1,103.95,0
4481,16897.0,299,2,289.78,0
4482,16898.0,26,5,885.21,2
4484,16900.0,17,3,882.16,2
4485,16901.0,729,1,204.26,0
4486,16902.0,116,1,1706.88,1
4487,16903.0,29,3,1041.75,2
4490,16906.0,82,7,1410.07,1
4492,16908.0,722,1,252.59,0
4493,16909.0,72,1,379.14,0
4495,16911.0,636,2,255.25,0
4497,16913.0,290,3,423.90999999999997,0
4498,16914.0,36,1,183.76,0
4500,16916.0,24,4,896.12,2
4501,16917.0,277,2,1851.88,1
4504,16920.0,411,1,355.45,0
4505,16921.0,61,3,409.21,0
4506,16922.0,573,1,611.08,0
4508,16924.0,21,3,829.89,2
4509,16925.0,540,1,125.65,0
4510,16926.0,371,5,1169.6100000000001,2
4511,16927.0,116,3,543.05,0
4513,16929.0,4,7,1295.39,1
4514,16930.0,26,3,378.89,0
4516,16932.0,53,3,412.55,0
4518,16934.0,55,6,2083.14,1
4519,16935.0,382,3,530.86,0
4520,16936.0,26,2,548.29,2
4521,16937.0,499,1,196.25,0
4523,16939.0,489,3,433.85,0
4525,16941.0,612,1,33.0,0
4527,16943.0,212,3,816.73,2
4528,16944.0,610,1,101.36,0
4530,16946.0,383,5,1222.04,2
4531,16947.0,236,4,946.71,2
4532,16948.0,139,7,868.77,2
4533,16949.0,4,6,1286.27,1
4535,16951.0,135,3,1277.75,2
4536,16952.0,109,5,795.83,2
4537,16953.0,30,1,20.8,0
4539,16955.0,185,6,1120.31,2
4540,16956.0,18,1,308.74,0
4541,16957.0,239,2,416.64,0
4542,16958.0,435,1,778.49,2
4543,16959.0,87,1,117.35000000000001,0
4545,16961.0,116,3,794.56,2
4546,16962.0,410,1,251.04,0
4547,16963.0,187,1,110.55000000000001,0
4548,16964.0,733,2,207.85,0
4549,16965.0,227,1,192.07,0
4550,16966.0,8,7,2154.97,1
4551,16967.0,189,1,319.02,0
4552,16968.0,4,2,439.43,0
4553,16969.0,39,3,650.41,2
4554,16970.0,626,1,71.4,0
4555,16971.0,38,1,357.21,0
4556,16972.0,383,2,749.0,2
4557,16973.0,386,1,127.0,0
4558,16974.0,523,2,365.5,0
4559,16975.0,423,3,926.12,2
4560,16976.0,267,1,251.51999999999998,0
4561,16977.0,395,4,496.0,0
4562,16978.0,78,3,768.88,2
4564,16980.0,255,3,1422.8300000000002,1
4565,16982.0,61,1,384.06,0
4571,16988.0,5,2,382.67,0
4572,16989.0,7,6,1133.25,2
4573,16990.0,219,2,344.0,0
4574,16991.0,421,1,1041.21,2
4576,16993.0,464,2,1950.9499999999998,1
4578,16997.0,288,3,702.0,2
4579,16998.0,150,5,402.0,0
4580,16999.0,23,2,484.82,0
4581,17000.0,396,2,406.3,0
4584,17003.0,402,4,828.21,2
4586,17005.0,471,2,622.36,0
4588,17007.0,51,7,1120.1,2
4589,17008.0,429,1,81.36,0
4590,17009.0,551,1,242.06,0
4591,17010.0,18,1,195.36,0
4592,17011.0,30,3,671.7,2
4593,17012.0,725,1,360.61,0
4594,17014.0,8,3,583.4300000000001,2
4595,17015.0,29,3,1838.6100000000001,1
4596,17016.0,577,1,552.4,0
4600,17020.0,542,2,935.62,2
4601,17021.0,442,6,1182.22,2
4602,17022.0,31,2,260.0,0
4603,17023.0,417,3,800.18,2
4604,17024.0,45,3,95.85,0
4605,17025.0,61,5,1349.67,1
4606,17026.0,185,3,175.82999999999998,0
4608,17028.0,581,3,1593.83,1
4609,17029.0,111,7,2137.3,1
4610,17030.0,64,1,146.87,0
4613,17033.0,86,4,1332.79,1
4614,17034.0,16,5,1276.42,1
4615,17035.0,246,4,613.59,2
4616,17036.0,383,1,176.9,0
4617,17037.0,88,1,1267.32,2
4618,17038.0,30,2,743.17,2
4619,17039.0,604,1,1954.99,1
4620,17040.0,138,2,463.25,0
4621,17041.0,27,6,1655.2,1
4622,17042.0,3,5,1036.58,2
4625,17045.0,113,5,827.6800000000001,2
4626,17046.0,157,5,1906.07,1
4628,17048.0,118,7,2071.68,1
4631,17051.0,194,4,706.49,2
4632,17052.0,28,1,399.09,0
4633,17053.0,131,1,498.48,0
4634,17054.0,28,5,1356.33,1
4635,17055.0,446,1,232.85,0
4636,17056.0,738,1,128.60000000000002,0
4637,17057.0,596,1,288.79,0
4638,17058.0,82,3,1179.89,2
4640,17060.0,266,1,234.24,0
4642,17062.0,314,6,884.71,2
4644,17064.0,59,3,855.45,2
4645,17065.0,638,2,194.7,0
4646,17066.0,726,1,228.34,0
4647,17067.0,725,3,454.54,0
4650,17070.0,114,2,437.42,0
4652,17072.0,625,1,273.35,0
4653,17073.0,18,4,1444.84,1
4654,17074.0,563,1,203.05,0
4656,17076.0,36,6,1242.75,2
4657,17077.0,578,1,306.0,0
4658,17078.0,36,2,375.86,0
4659,17079.0,78,1,118.80000000000001,0
4660,17080.0,22,7,957.53,2
4661,17081.0,25,6,949.39,2
4666,17086.0,7,6,2050.08,1
4667,17087.0,738,1,221.53,0
4668,17088.0,28,4,1991.01,1
4669,17089.0,386,1,128.45,0
4673,17093.0,593,1,235.88,0
4674,17094.0,322,2,402.20000000000005,0
4678,17098.0,382,3,591.0699999999999,0
4679,17099.0,533,1,582.17,0
4680,17100.0,18,2,971.74,2
4682,17102.0,262,1,25.5,0
4683,17103.0,722,1,424.3,0
4684,17104.0,424,1,474.03,0
4685,17105.0,159,2,665.78,2
4686,17106.0,389,1,481.58,0
4688,17108.0,664,1,174.95,0
4690,17110.0,165,3,499.9,0
4691,17111.0,47,2,459.58,0
4692,17112.0,503,1,197.57,0
4696,17116.0,648,1,389.78,0
4697,17117.0,288,1,116.19999999999999,0
4698,17118.0,318,1,157.02,0
4699,17119.0,3,2,606.91,2
4700,17120.0,233,1,307.46,0
4701,17121.0,403,1,314.74,0
4702,17122.0,119,4,570.5,2
4703,17123.0,162,3,966.67,2
4704,17124.0,185,1,294.24,0
4705,17125.0,50,1,230.5,0
4707,17127.0,429,5,1155.0300000000002,2
4708,17128.0,335,1,157.09,0
4709,17129.0,520,1,31.85,0
4711,17132.0,452,2,1220.9099999999999,2
4713,17134.0,107,3,625.3,2
4715,17136.0,662,1,231.68,0
4716,17137.0,416,6,1099.81,2
4719,17140.0,247,1,454.12,0
4720,17141.0,418,4,727.58,2
4721,17142.0,239,4,1275.25,2
4722,17143.0,417,2,880.97,2
4723,17144.0,1,2,984.57,2
4727,17148.0,52,1,124.88,0
4728,17149.0,451,1,143.10000000000002,0
4729,17150.0,377,6,1357.95,1
4730,17151.0,735,1,231.90000000000003,0
4731,17152.0,195,4,2016.5,1
4732,17153.0,24,1,213.78,0
4733,17154.0,75,1,329.34,0
4734,17155.0,18,7,892.46,2
4735,17156.0,492,1,591.87,0
4737,17158.0,32,5,1980.0,1
4738,17159.0,22,5,2099.59,1
4740,17161.0,444,1,856.01,2
4742,17163.0,22,4,699.78,2
4744,17165.0,284,6,1794.32,1
4745,17166.0,39,2,206.34,0
4746,17167.0,380,3,867.11,2
4747,17168.0,499,1,400.2,0
4748,17169.0,58,3,1156.73,2
4749,17170.0,374,2,178.68,0
4750,17171.0,289,2,384.59,0
4751,17172.0,79,3,956.5699999999999,2
4753,17174.0,218,1,59.9,0
4754,17175.0,44,4,1443.69,1
4755,17176.0,202,3,902.3199999999999,2
4756,17177.0,505,1,119.5,0
4757,17178.0,731,1,432.96,0
4758,17179.0,178,6,1507.26,1
4760,17181.0,57,3,309.85,0
4761,17182.0,423,2,321.3,0
4763,17184.0,569,2,198.41000000000003,0
4764,17185.0,592,3,229.46,0
4765,17186.0,47,2,144.0,0
4766,17187.0,227,2,467.71,0
4768,17189.0,106,5,953.63,2
4769,17190.0,59,7,1724.73,1
4771,17192.0,536,1,75.28,0
4773,17194.0,361,2,776.66,2
4774,17195.0,655,1,562.98,0
4775,17196.0,428,1,327.75,0
4776,17197.0,30,1,1013.01,2
4777,17198.0,24,3,692.22,2
4778,17199.0,582,1,135.04000000000002,0
4779,17200.0,387,4,356.71,0
4780,17201.0,54,4,1132.6,2
4781,17202.0,421,1,160.65,0
4784,17205.0,54,3,999.35,2
4785,17206.0,53,1,204.24,0
4786,17207.0,652,1,291.77,0
4787,17208.0,396,1,111.15,0
4788,17209.0,649,3,595.7,0
4789,17210.0,393,1,251.72,0
4791,17212.0,253,3,794.41,2
4793,17214.0,60,6,1059.1200000000001,2
4794,17215.0,464,1,186.15,0
4795,17216.0,554,1,63.6,0
4796,17217.0,234,2,210.1,0
4798,17219.0,32,2,259.13,0
4800,17221.0,7,5,976.62,2
4801,17222.0,65,6,1563.6100000000001,1
4802,17223.0,310,3,523.04,0
4803,17224.0,501,1,100.86,0
4804,17225.0,582,1,131.15,0
4805,17226.0,309,3,895.47,2
4808,17229.0,96,2,318.76,0
4811,17232.0,3,2,417.77,0
4812,17233.0,35,3,560.86,2
4813,17234.0,183,1,149.89000000000001,0
4816,17237.0,11,4,994.13,2
4818,17239.0,313,4,1189.45,2
4819,17240.0,596,1,130.6,0
4823,17244.0,53,5,1826.04,1
4824,17245.0,205,2,371.63,0
4825,17246.0,547,2,38.92,0
4826,17247.0,15,1,280.09000000000003,0
4827,17248.0,120,2,500.54,0
4828,17249.0,429,1,68.03,0
4829,17250.0,4,2,381.97,0
4830,17251.0,363,3,798.98,2
4831,17252.0,117,2,348.91,0
4832,17253.0,18,1,178.26,0
4833,17254.0,5,3,469.48,0
4834,17255.0,41,4,781.7,2
4835,17256.0,107,5,498.93,0
4836,17257.0,436,2,189.78,0
4837,17258.0,397,2,417.3,0
4838,17259.0,148,6,1452.39,1
4839,17260.0,411,1,120.95,0
4840,17261.0,510,1,221.59,0
4842,17263.0,208,1,63.440000000000005,0
4843,17264.0,424,1,268.28,0
4844,17265.0,139,2,550.01,0
4845,17266.0,2,5,501.71999999999997,0
4846,17267.0,127,2,317.2,0
4848,17269.0,386,1,491.81,0
4849,17270.0,469,2,601.4499999999999,0
4850,17271.0,736,1,204.3,0
4851,17272.0,42,4,2148.63,1
4852,17273.0,424,1,141.12,0
4853,17274.0,35,2,573.22,2
4854,17275.0,383,1,114.1,0
4855,17276.0,402,1,501.24,0
4856,17277.0,228,2,1065.3500000000001,2
4857,17278.0,241,2,271.24,0
4858,17279.0,58,1,187.82999999999998,0
4859,17280.0,438,1,118.85999999999999,0
4860,17281.0,374,6,797.8499999999999,2
4862,17283.0,379,1,188.46,0
4864,17285.0,628,2,400.44,0
4865,17286.0,22,3,389.18,0
4870,17291.0,308,1,550.8000000000001,0
4871,17292.0,472,2,271.75,0
4873,17294.0,669,2,467.78999999999996,0
4874,17295.0,29,3,547.0,2
4875,17296.0,730,1,338.13,0
4876,17297.0,17,1,128.18,0
4877,17298.0,101,5,938.36,2
4878,17299.0,12,6,993.23,2
4879,17300.0,391,2,393.64,0
4880,17301.0,21,2,294.39,0
4881,17302.0,15,5,1135.63,2
4882,17303.0,361,1,250.04,0
4883,17304.0,534,1,111.5,0
4884,17305.0,649,1,2135.46,1
4888,17309.0,95,3,320.39,0
4889,17310.0,387,2,1025.1,2
4891,17312.0,139,3,644.3,2
4895,17316.0,420,1,124.45,0
4897,17318.0,725,1,157.32999999999998,0
4898,17319.0,669,1,29.1,0
4900,17321.0,8,6,1665.21,1
4901,17322.0,376,5,922.59,2
4904,17325.0,280,3,609.5699999999999,2
4905,17326.0,408,2,312.35,0
4906,17327.0,410,2,152.35,0
4907,17328.0,673,1,104.7,0
4908,17329.0,14,5,998.53,2
4909,17330.0,23,4,423.8,0
4910,17331.0,124,1,175.2,0
4911,17332.0,528,5,827.77,2
4912,17333.0,86,1,494.25,0
4913,17334.0,302,3,635.15,2
4914,17335.0,384,2,497.04,0
4915,17336.0,472,1,81.12,0
4916,17337.0,151,4,1979.61,1
4918,17339.0,94,3,302.36,0
4920,17341.0,157,5,1272.21,2
4921,17342.0,380,4,1227.54,2
4922,17343.0,355,6,1259.94,2
4923,17344.0,46,2,457.36,0
4926,17347.0,86,1,228.96,0
4928,17349.0,179,5,772.41,2
4929,17350.0,8,7,1893.7,1
4931,17352.0,696,1,36.25,0
4934,17355.0,386,1,273.31,0
4935,17356.0,312,5,946.47,2
4936,17357.0,24,2,384.39,0
4937,17358.0,303,5,861.01,2
4938,17359.0,11,2,284.46,0
4939,17360.0,17,6,1200.51,2
4940,17361.0,49,5,871.79,2
4941,17362.0,239,7,1024.04,2
4942,17363.0,395,3,920.46,2
4945,17366.0,432,2,1077.24,2
4946,17367.0,238,1,167.55,0
4948,17369.0,456,1,979.1999999999999,2
4949,17370.0,73,4,446.18,0
4950,17371.0,17,6,651.37,2
4952,17373.0,40,7,1167.5,2
4953,17374.0,219,3,727.11,2
4954,17375.0,199,4,660.55,2
4955,17376.0,71,4,453.64,0
4957,17378.0,374,1,10.95,0
4958,17379.0,11,1,389.71999999999997,0
4959,17380.0,434,3,645.0,2
4962,17383.0,4,2,304.09,0
4963,17384.0,19,3,507.55,0
4964,17385.0,15,1,256.11,0
4966,17387.0,20,2,746.81,2
4969,17390.0,421,1,149.3,0
4970,17391.0,164,2,508.8,0
4971,17392.0,307,3,579.92,0
4972,17393.0,411,2,381.15,0
4973,17394.0,219,1,203.86999999999998,0
4974,17395.0,508,1,97.5,0
4976,17397.0,22,3,1198.28,2
4977,17398.0,115,3,653.38,2
4979,17401.0,541,1,114.85,0
4981,17403.0,36,2,382.87,0
4983,17405.0,1,3,1031.41,2
4985,17407.0,412,1,552.9,0
4986,17408.0,163,3,316.09000000000003,0
4988,17410.0,16,5,1214.72,2
4989,17411.0,12,5,1425.38,1
4991,17413.0,405,2,560.14,0
4993,17415.0,80,1,507.84,0
4995,17417.0,549,1,164.18,0
4996,17418.0,42,3,670.0600000000001,2
4998,17420.0,50,6,953.58,2
4999,17421.0,386,3,1059.41,2
5001,17423.0,46,3,1118.95,2
5002,17425.0,19,2,759.17,2
5004,17427.0,72,1,100.8,0
5006,17429.0,128,5,1357.46,1
5007,17430.0,33,4,622.57,2
5008,17431.0,313,1,403.3,0
5010,17433.0,88,2,569.96,2
5012,17435.0,411,1,331.35,0
5013,17436.0,2,5,534.06,2
5014,17437.0,530,1,369.68,0
5015,17438.0,254,5,1422.77,1
5016,17439.0,656,1,325.74,0
5017,17440.0,157,4,323.58,0
5018,17441.0,732,1,293.35,0
5020,17443.0,220,1,534.24,0
5022,17446.0,177,2,120.9,0
5023,17447.0,40,2,541.53,2
5027,17451.0,1,7,1721.4,1
5028,17453.0,18,2,486.71999999999997,0
5030,17455.0,204,1,131.7,0
5031,17456.0,365,2,975.5600000000001,2
5033,17458.0,15,2,529.58,2
5034,17459.0,43,2,657.3,2
5036,17461.0,23,3,735.82,2
5037,17462.0,60,2,675.69,2
5039,17464.0,158,3,907.14,2
5041,17466.0,10,2,763.28,2
5042,17467.0,395,1,102.6,0
5043,17468.0,10,3,194.8,0
5046,17471.0,475,1,321.65000000000003,0
5047,17472.0,191,4,922.35,2
5048,17473.0,409,2,607.0,0
5049,17474.0,600,1,1047.0,2
5050,17475.0,79,1,194.37,0
5051,17476.0,396,2,489.86,0
5052,17477.0,613,2,1144.3,2
5053,17478.0,408,2,1272.8,2
5054,17479.0,633,1,389.26000000000005,0
5055,17480.0,78,2,882.23,2
5056,17481.0,4,4,1255.59,2
5057,17482.0,487,2,775.64,2
5058,17483.0,65,4,591.73,2
5059,17484.0,576,2,209.57,0
5060,17486.0,261,1,396.87,0
5061,17487.0,728,1,160.55,0
5062,17488.0,641,1,336.5,0
5063,17489.0,59,2,376.64,0
5066,17492.0,248,3,1122.42,2
5067,17493.0,385,1,100.91000000000001,0
5068,17494.0,502,1,54.699999999999996,0
5069,17495.0,8,3,806.72,2
5070,17496.0,359,4,1412.89,1
5071,17497.0,390,2,287.25,0
5072,17498.0,76,1,272.22,0
5073,17499.0,290,2,1341.39,1
5074,17500.0,17,3,1138.0,2
5075,17501.0,221,2,288.6,0
5076,17502.0,9,4,689.1,2
5077,17503.0,3,2,558.96,2
5080,17506.0,76,1,302.2,0
5081,17507.0,262,2,605.58,2
5084,17510.0,25,2,514.56,0
5087,17513.0,72,3,1158.8,2
5088,17514.0,128,2,522.0,0
5090,17516.0,15,6,947.5,2
5091,17517.0,309,1,153.94,0
5092,17518.0,426,2,329.42,0
5094,17520.0,54,1,546.81,2
5095,17521.0,30,5,1278.06,1
5096,17522.0,2,5,1066.15,2
5097,17523.0,11,4,652.74,2
5098,17524.0,361,3,539.14,0
5099,17525.0,360,3,1161.9,2
5101,17527.0,54,4,939.37,2
5103,17529.0,610,2,1240.25,2
5105,17531.0,190,3,1266.82,2
5106,17532.0,386,1,65.34,0
5107,17533.0,435,1,34.8,0
5108,17534.0,54,5,1668.83,1
5109,17535.0,280,1,164.4,0
5110,17536.0,177,3,364.83,0
5111,17537.0,30,2,887.67,2
5112,17538.0,26,1,98.42,0
5113,17539.0,628,3,1161.84,2
5114,17540.0,25,6,1590.6000000000001,1
5115,17541.0,510,1,119.86,0
5116,17542.0,270,3,340.85,0
5117,17543.0,550,1,120.05,0
5118,17544.0,390,3,944.82,2
5119,17545.0,43,6,1409.8600000000001,1
5120,17547.0,376,2,727.85,2
5121,17548.0,234,4,731.26,2
5122,17549.0,24,2,148.86,0
5124,17551.0,359,1,290.34,0
5127,17554.0,1,5,1952.45,1
5128,17555.0,20,5,1045.74,2
5129,17556.0,206,2,300.67,0
5130,17557.0,14,4,575.46,2
5131,17558.0,393,1,259.17,0
5132,17559.0,513,1,167.62,0
5134,17561.0,19,4,703.02,2
5135,17562.0,14,7,1122.38,2
5136,17563.0,578,2,392.38,0
5137,17564.0,24,3,454.01,0
5138,17565.0,587,1,131.83,0
5139,17566.0,8,2,869.77,2
5141,17568.0,633,1,374.45,0
5142,17569.0,332,1,344.14,0
5143,17571.0,50,5,1629.66,1
5145,17573.0,29,3,380.6,0
5146,17574.0,243,1,185.65,0
5147,17575.0,667,1,171.7,0
5149,17577.0,645,2,348.75,0
5150,17578.0,218,7,1047.33,2
5151,17579.0,5,4,753.28,2
5152,17580.0,253,5,538.07,0
5154,17582.0,236,5,1446.95,1
5155,17583.0,560,1,135.95,0
5157,17585.0,109,7,2064.71,1
5158,17586.0,619,1,167.4,0
5159,17587.0,628,1,173.76,0
5162,17590.0,2,3,1466.77,1
5164,17592.0,739,1,148.3,0
5167,17595.0,12,2,386.69,0
5170,17598.0,381,1,409.98,0
5171,17599.0,478,1,52.05,0
5172,17600.0,18,1,161.67000000000002,0
5173,17601.0,239,2,412.65999999999997,0
5175,17603.0,78,4,1788.38,1
5176,17604.0,217,6,942.38,2
5177,17605.0,590,1,160.75,0
5178,17606.0,737,1,87.30000000000001,0
5179,17607.0,376,1,333.81,0
5180,17608.0,33,4,488.06,0
5182,17610.0,540,5,1511.94,1
5186,17614.0,57,1,386.32,0
5187,17615.0,130,6,721.8,2
5188,17616.0,174,4,734.4,2
5189,17617.0,559,1,385.19,0
5191,17619.0,312,1,214.37,0
5192,17620.0,60,1,81.44,0
5194,17622.0,598,2,1130.21,2
5196,17624.0,15,4,1568.63,1
5198,17626.0,603,1,254.0,0
5199,17627.0,479,1,296.36,0
5200,17628.0,81,1,75.75,0
5202,17630.0,170,2,503.59999999999997,0
5203,17631.0,2,7,998.49,2
5204,17633.0,31,7,2057.39,1
5206,17635.0,424,3,1265.58,2
5207,17636.0,19,1,285.56,0
5208,17637.0,31,2,547.0600000000001,2
5209,17638.0,647,2,842.4,2
5210,17639.0,276,6,615.17,2
5212,17642.0,120,5,1824.49,1
5213,17643.0,373,2,439.7,0
5216,17647.0,65,3,331.65999999999997,0
5217,17648.0,61,5,2216.37,1
5218,17649.0,138,3,1578.89,1
5219,17650.0,21,1,166.08,0
5222,17653.0,37,4,1207.56,2
5223,17654.0,277,1,117.55,0
5225,17656.0,73,5,1674.69,1
5226,17657.0,430,1,126.0,0
5227,17658.0,26,2,595.42,2
5229,17660.0,141,2,342.22,0
5230,17662.0,662,2,412.92,0
5232,17664.0,19,4,1166.23,2
5233,17665.0,493,1,563.1,0
5234,17666.0,4,5,2047.8,1
5236,17668.0,1,2,347.75,0
5238,17670.0,228,1,205.7,0
5239,17671.0,16,5,2009.16,1
5242,17674.0,74,2,551.04,2
5246,17678.0,264,2,599.76,2
5248,17680.0,24,3,497.45,0
5249,17681.0,597,5,731.2,2
5251,17683.0,386,3,819.01,2
5252,17684.0,44,1,239.41,0
5255,17687.0,421,1,432.68,0
5256,17688.0,394,1,304.2,0
5257,17689.0,388,2,317.08,0
5259,17691.0,358,4,637.5500000000001,2
5261,17693.0,137,1,200.47,0
5262,17694.0,142,3,1695.97,1
5263,17695.0,132,5,1746.04,1
5265,17697.0,236,1,338.95,0
5266,17698.0,261,1,154.95,0
5267,17699.0,477,2,442.0,0
5269,17701.0,253,1,417.95,0
5271,17703.0,35,4,1094.84,2
5272,17704.0,169,2,885.19,2
5276,17708.0,188,4,884.1800000000001,2
5277,17709.0,170,5,671.01,2
5278,17710.0,424,1,293.5,0
5279,17711.0,11,2,385.1,0
5280,17712.0,45,1,522.91,0
5281,17713.0,382,4,1198.09,2
5282,17714.0,321,5,1410.18,1
5283,17715.0,201,2,489.59999999999997,0
5285,17717.0,421,1,376.92,0
5286,17718.0,232,2,439.18,0
5289,17721.0,659,1,307.21000000000004,0
5292,17724.0,71,3,1033.0,2
5294,17726.0,395,7,1092.06,2
5295,17727.0,15,1,1060.25,2
5297,17729.0,596,1,438.65000000000003,0
5299,17731.0,79,6,1708.99,1
5301,17733.0,39,2,692.19,2
5302,17734.0,54,6,1442.32,1
5304,17736.0,9,3,377.44,0
5305,17737.0,9,2,168.24,0
5308,17740.0,389,6,426.9,0
5309,17741.0,407,2,101.1,0
5311,17743.0,448,1,229.2,0
5313,17745.0,478,2,600.34,0
5314,17746.0,240,4,904.1800000000001,2
5315,17747.0,113,1,71.4,0
5316,17748.0,527,1,358.15,0
5317,17749.0,178,3,1026.18,2
5319,17751.0,421,1,157.85999999999999,0
5320,17752.0,359,1,80.64,0
5321,17753.0,464,4,382.06,0
5323,17756.0,376,3,728.75,2
